Campaign,Chapter,Guid,Description,Container,Stage,X,Y,Z,Pitch,Yaw,Roll,Tags,Include,Exclude,Events
Mia,5,9fcfe994-4753-426c-a097-05a616dd2d11,SW - Housekeeper's Barrette x1,,55860,0,0,0,0,0,0,,,,
Mia,5,e3db2dd5-155d-4b2a-8234-cdd1a53ed2c9,Green Herb x1,,55860,0,0,0,0,0,0,,,,
Mia,5,b5f865a4-95ce-4114-92ee-fa40b32d92fd,Emerald x1,,56850,0,0,0,0,0,0,,,,
Mia,5,3d5ae1ea-fb8a-4a45-ab3f-1a16044228ef,Depraved Idol x1,,56851,0,0,0,0,0,0,,,,
Mia,5,58b79b46-b837-4add-833b-91990875dccb,SW - Blast Arrows x2,,56851,0,0,0,0,0,0,,,,
Mia,5,58d09f7f-ae17-4867-9102-d272fd4f8a24,Red Herb x1,,56851,0,0,0,0,0,0,,,,
Mia,5,a53df4be-926a-4e05-97f0-45ba14898311,Flash Grenade x1,,56851,0,0,0,0,0,0,,,,
Mia,5,faeaccc5-0e37-48fc-96ac-0486b33f28b5,Flash Grenade x1,,56851,0,0,0,0,0,0,,,,
Mia,5,27f30038-019b-48bc-890d-d8103f160482,SW - Boat Key x1,,56302,0,0,0,0,0,0,,,,
Mia,5,1111470c-3f07-4da2-bc62-2289ec1c4940,Brass Pocket Watch x1,,56300,0,0,0,0,0,0,,,,
Mia,6,4a8b1a74-450b-4614-8b6a-04e5f7ceabdb,Handgun Ammo x10,,64101,0,0,0,0,0,0,,,,
Mia,6,40f0e3f7-f5d8-4d61-92b5-e8587b3a4d8d,Gunpowder x5,,64100,0,0,0,0,0,0,,,,
Mia,6,bfc352fb-f6c9-48d0-ad87-5ee27e58f318,Yellow Herb x1,,64100,0,0,0,0,0,0,,,,
Mia,6,05a803b8-6ccf-4161-a2b9-27ae7c0e06a9,Alexandrite x1,,64101,0,0,0,0,0,0,,,,
Mia,6,d76facc9-e57e-4cee-a2cb-31283444a0db,Crystal Ore x1,,64101,0,0,0,0,0,0,,,,
Mia,6,5fc27ef7-3afe-4800-b570-0deb47a01d6f,Red Beryl x1,,62200,0,0,0,0,0,0,,,,
Mia,6,4a5a4296-8d9a-4c9a-a050-91ea2a143114,Green Herb x1,,62201,0,0,0,0,0,0,,,,
Mia,6,b21243eb-9548-4cf7-a363-03648bf28ab4,Gold Ingot x1,,61505,0,0,0,0,0,0,,,,
Mia,6,90278716-e791-4828-903f-e01b701a0b2a,Rifle Ammo x5,,61202,0,0,0,0,0,0,,,,
Mia,6,53dfe30a-8368-420c-aba9-d07a0dcf45d3,Rifle Ammo x5,,61500,0,0,0,0,0,0,,,,
Mia,6,1f03a380-4a69-4916-916e-3c9f978f3ffb,Rifle Ammo x5,,61201,0,0,0,0,0,0,,,,
Mia,6,3c851e79-7650-41fa-931f-bb051ea2a1cc,Gunpowder x5,,61400,0,0,0,0,0,0,,,,
Mia,6,7aa00418-e40d-46c9-b835-82e6d2e0d219,Velvet Blue x1,,61400,0,0,0,0,0,0,,,,
Mia,6,b58f6e91-9d6a-46c7-9498-c5915f432b9e,Gunpowder x3,,61203,0,0,0,0,0,0,,,,
Mia,6,8ddeeaf3-99d9-44a6-af3a-4055a599bd23,Gunpowder x5,,61503,0,0,0,0,0,0,,,,
Mia,6,dd53b403-cfac-4448-a07a-dc853bd7ff94,Gunpowder x5,,61201,0,0,0,0,0,0,,,,
Mia,6,a94dae0e-538b-4543-9246-994357033beb,Resource (Large) x1,,61204,0,0,0,0,0,0,,,,
Mia,6,60ca4db1-b4b3-4b0b-9483-28d94362f687,Resources (Small) x1,,61850,0,0,0,0,0,0,,,,
Mia,6,a09fb637-f24e-4484-9e6c-056e0d5bce24,Black Bass x1,,61500,0,0,0,0,0,0,,,,
Mia,6,31541073-bc19-4b0f-b972-ad2610591f47,Green Herb x1,,61201,0,0,0,0,0,0,,,,
Mia,6,7986bd5b-e577-4a2e-84f7-f5eb4ac76c20,Ornate Beetle x1,,61400,0,0,0,0,0,0,,,,
Mia,6,c94bbd1b-4926-4a3a-aedf-af77d6ef48d6,Golden Lynx x1,,61500,0,0,0,0,0,0,,,,
Mia,6,8e552689-402c-4ae6-accc-b8d187077199,Green Herb x1,,60860,0,0,0,0,0,0,,,,
Mia,6,3e13c2a4-f16d-412e-833c-dcc1fd3740d5,Gold Bar (L) x1,,60860,0,0,0,0,0,0,,,,
Mia,6,ac01c531-b2c9-4228-95ff-962b1e273c5b,Ornate Necklace x1,,60875,0,0,0,0,0,0,,,,
Mia,6,92cb2a63-a311-44a6-bb49-9bb98492afc1,Sapphire x1,,60871,0,0,0,0,0,0,,,,
Mia,6,aae57c4d-826c-4802-a398-67af7c07ea67,Handgun Ammo x10,,60860,0,0,0,0,0,0,,,,
Mia,6,03947b10-5cba-4769-978b-6eca4074b3b6,Rifle Ammo x8,,60850,0,0,0,0,0,0,,,,
Mia,6,4ee92052-e11d-4281-90f8-3fa50de3baaa,Handgun Ammo x5,,60860,0,0,0,0,0,0,,,,
Mia,7,87f3632d-2338-40a4-96b7-46e450f184af,Green Herb x1,,69100,0,0,0,0,0,0,chapteronly,,,
Mia,7,a4f2d91d-84f6-40da-9711-2be01100d0e4,Rhinoceros Beetle x1,,68206,0,0,0,0,0,0,chapteronly,,,
Mia,7,62a27bae-6555-4dc3-a965-246fceb38ef2,Rifle Ammo x2,,59102,0,0,0,0,0,0,,,,
Mia,7,34eadcc4-09bf-49ba-848b-6d994196eecf,Shotgun Shells x3,,59101,0,0,0,0,0,0,,,,
Mia,7,3268a962-db6c-4370-bb6c-c3105c9dfefc,Gunpowder x5,,59101,0,0,0,0,0,0,,,,
Mia,7,a554e6fd-eb23-4621-9912-f1362d05003d,Flash Grenade x1,,59101,0,0,0,0,0,0,,,,
Mia,7,cf52a8e7-e52c-48f3-a853-e1a29f57fce8,SW - Rocket Launcher Special x1,,69850,0,0,0,0,0,0,preserve,,,
Mia,7,953bba7b-d648-4389-95a2-4c20d90ef5f7,Gunpowder x5,,69900,0,0,0,0,0,0,,,,
Mia,7,403660d5-97bc-4b94-adac-6e313be0a9f1,Flash Grenade x1,,69900,0,0,0,0,0,0,,,,
Mia,7,119b0e91-c771-42d7-bf36-e5af82b36564,Yellow Herb x1,,69900,0,0,0,0,0,0,,,,
Mia,7,063d48a2-a10f-4a9c-abd7-3a822b11d22c,Handgun Ammo x15,,69900,0,0,0,0,0,0,,,,
Mia,7,f4750204-531c-42d3-92ba-ded832e8472b,Green Herb x1,,69850,0,0,0,0,0,0,,,,
Mia,7,3fa9f319-7097-4016-ae30-53bdf75b4a8a,Gunpowder x5,,69850,0,0,0,0,0,0,,,,
Mia,7,3a1011ad-9c80-46c5-9cf1-37c6608b3b73,Flash Grenade x1,,69850,0,0,0,0,0,0,,,,
Mia,7,ee311071-4320-40d6-8634-9b6e950bf614,Heavy Grenade x1,,69850,0,0,0,0,0,0,,,,
Mia,7,1ef623a2-f5c6-4ff4-b56f-d67edd73df1e,Green Herb x1,,69850,0,0,0,0,0,0,,,,
Mia,7,b1cff0de-fa2f-4408-874e-60ad6ef23ea4,Rifle Ammo x4,,69850,0,0,0,0,0,0,,,,
Mia,7,9173b1ca-f8af-4f45-b5a6-de0ab47abc1d,Velvet Blue x1,,69900,0,0,0,0,0,0,,,,
Mia,7,a6fc7f30-7a57-4bda-9c6e-0fe048a220af,First Aid Spray x1,,68205,0,0,0,0,0,0,,,,
Mia,7,451fec81-96d0-48e2-a852-3ecd115934af,First Aid Spray x1,,68101,0,0,0,0,0,0,,,,
Mia,7,4e30fe6a-13c9-49b9-a305-fec2d95b5e85,Boot Knife x1,,68101,0,0,0,0,0,0,,,,
Mia,7,1f600c55-d8c6-4306-a86f-3be7eb1d6cb8,Staff of Royalty x1,,69900,0,0,0,0,0,0,,,,
Mia,7,d6ddc74f-0985-4122-a8b5-64936192a2ad,Justitia Statue x1,,68206,0,0,0,0,0,0,,,,
Mia,7,33f2b14f-3109-4938-8d79-0f94e44c4ea1,Ruby x1,,68203,0,0,0,0,0,0,,,,
