Campaign,Guid,Chapter,Description,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,SkipCondition,MiniBoss,Events,Tags,Include,Exclude
Mia,134c02c0-c23e-4956-9da8-f7765ccf5c30,2,villager_2  hatchet *,47100,0,0,0,0,0,0,,,,,,,
Mia,c0478cde-3623-4c1a-8335-9478a49221b1,2,villager_2  pitchfork *,47100,0,0,0,0,0,0,,,,,,,
Mia,e5c48c51-9623-4b17-a7eb-ff03966ecc76,2,villager_2  crossbow .,47100,0,0,0,0,0,0,,,,,,,
Mia,0b42ca8d-3398-488d-a283-c9dead579193,2,villager_2  pitchfork *,47100,0,0,0,0,0,0,,,,,,,
Mia,ee969dfd-261a-4046-a8ed-3aba43b89e31,2,villager_2   *,47100,0,0,0,0,0,0,,,,,,,
Mia,f63ce1b8-a254-4119-867c-3f28b336a309,2,villager_2  torch *,47100,0,0,0,0,0,0,,,,,,,
Mia,8da92792-dd46-42be-af0d-83940a16e205,2,villager_2   *,47100,0,0,0,0,0,0,,,,,,,
Mia,f137aece-9309-4c72-b690-58da4daaf0c7,2,villager_2   *,47100,0,0,0,0,0,0,,,,,,,
Mia,7affd5da-8ae0-471e-9a17-85e072c7e4d9,2,villager_2  hatchet *,45200,0,0,0,0,0,0,,,,,,,
Mia,094822bc-30b8-4a2f-950e-b0ce110ab4e4,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,19ecc4d3-2d54-4d11-b8d6-a38e1be19d86,2,villager_2  shovel *,45200,0,0,0,0,0,0,,,,,,,
Mia,5b36f71a-fce3-4019-876b-531466e901be,2,villager_2  pitchfork *,45200,0,0,0,0,0,0,,,,,,,
Mia,efeeceef-1bd7-40ee-825d-a319333128c8,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,f8887d8f-3425-4263-8a00-1a733579c73a,2,villager_2   SW - Glasses x1,45200,0,0,0,0,0,0,,,,,,,
Mia,c2ac7080-eb96-4ae4-8098-eb0d005963b6,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,a044fa2e-8e28-4227-acc9-e056e6c63c1d,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,1043032f-807b-44a3-a1ea-5be449e83ddc,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,ee78e34f-8c24-4c71-a840-442798b0ca31,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,325fb008-7137-4694-a112-04b27901421f,2,villager_2   *,45200,0,0,0,0,0,0,,,,,,,
Mia,57b83cee-4bba-4d0a-8d8a-f5112b67f677,2,villager_2   *,45100,0,0,0,0,0,0,,,,,,,
Mia,f1efb4dc-8c6a-470b-a008-90bf78bcfe15,2,villager_2   *,45100,0,0,0,0,0,0,,,,,,,
Mia,8130d757-8d28-4a6d-b7ff-2c1e3003cb57,2,villager_2   *,45100,0,0,0,0,0,0,,,,,,,
Mia,36845d2b-0f90-4695-9c57-295aaf8c3c78,2,villager_2   *,45100,0,0,0,0,0,0,,,,,,,
Mia,,2,[EXTRA],45401,94,10,103,0,-58,0,,,,,small,,
Mia,,2,[EXTRA],40213,38,1,7,0,76,0,ac431e91-dc27-44f7-9860-d28b0997759d,696bb6e5-9c27-4483-a857-84bbca690f6b,,,small,,
Mia,,2,[EXTRA],40213,32,1,15,0,-9,0,ac431e91-dc27-44f7-9860-d28b0997759d,696bb6e5-9c27-4483-a857-84bbca690f6b,,,small,,
Mia,,2,[EXTRA],40200,-23,0,6,0,108,0,696bb6e5-9c27-4483-a857-84bbca690f6b,fec37180-ceb6-41c3-b713-c144702216ec,,,aggroed,,
Mia,,2,[EXTRA],40200,-10,0,11,0,176,0,696bb6e5-9c27-4483-a857-84bbca690f6b,fec37180-ceb6-41c3-b713-c144702216ec,,,aggroed,,
Mia,,2,[EXTRA],40200,14,0,-16,0,5,0,696bb6e5-9c27-4483-a857-84bbca690f6b,fec37180-ceb6-41c3-b713-c144702216ec,,,aggroed,,
Mia,,2,[EXTRA],40200,17,1,7,0,-159,0,696bb6e5-9c27-4483-a857-84bbca690f6b,fec37180-ceb6-41c3-b713-c144702216ec,,,aggroed,,
Mia,,2,[EXTRA],44100,-16,4,46,0,135,0,b9700373-2c85-4ae3-966d-9fac1b6b9938,fec37180-ceb6-41c3-b713-c144702216ec,,,small,,
Mia,,2,[EXTRA],44102,-17,5,71,0,14,0,b9700373-2c85-4ae3-966d-9fac1b6b9938,fec37180-ceb6-41c3-b713-c144702216ec,,,small,,
Mia,2b7268ca-f11a-4143-9969-cb500b4b7301,2,pesanta   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,82597fbf-d245-4de3-85d8-7072c2d60fb3,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,6e0120af-95ce-4700-8e16-a9b9f466b885,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,12a93bdb-f76b-484f-829c-8679e6f45df5,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,d33d8bf7-90c1-42d5-831b-64513f836fe8,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,3c3eec3d-724b-46d1-b262-b72139d90f49,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,3bc9baa5-a1ae-4b01-ba9d-da3f30adf45b,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,0652786e-e56a-49f4-9ae2-8dcf9593fb49,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,d30ceaf2-672b-46f1-b57a-d0701ae754f4,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,c568fc40-190e-44d0-b194-a333bd491be0,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,4ad9f25c-d04f-405e-bd28-16370ea521a3,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,b931b3ed-f3d5-45ec-81eb-c81cb448357e,2,pesanta_phantom   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,86662e91-ef79-4913-bc1f-0b6bbfcca204,2,verdugo   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,eebc019b-1015-47f0-a01f-c8ca259a8fa6,2,verdugo   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,49dddaa3-cf59-44ed-9929-c9b10a3ad7d2,2,verdugo   .,40200,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,408bce9f-931e-4179-814b-a8952f3252c4,3,villager_2  hatchet *,44101,0,0,0,0,0,0,,,,,,,
Mia,792402b5-0ecf-4835-9f94-8df54ca704c9,3,villager_2  hoe *,44101,0,0,0,0,0,0,,,,,,,
Mia,521f8bea-eef9-4ab3-b960-03461d1880e6,3,villager_2  pitchfork *,44101,0,0,0,0,0,0,,,,,,,
Mia,97d4b77a-1f92-49a9-bb23-9740d5fc4a52,3,villager_2  knife *,44101,0,0,0,0,0,0,,,,,,,
Mia,d511b6f9-d94c-4c61-938c-90aaca858f5a,3,villager_2   *,44101,0,0,0,0,0,0,,,,,,,
Mia,999da20f-071a-496a-8a15-56a421c6de06,3,villager_2   *,44101,0,0,0,0,0,0,,,,,,,
Mia,6de5a6b9-2ff5-4259-8337-d37510bed0f8,3,villager_2   *,44101,0,0,0,0,0,0,,,,,,,
Mia,7a416c66-9ed1-4074-88b5-5caa26f95b2f,3,villager_2  hoe *,44101,0,0,0,0,0,0,,,,,,,
Mia,0c0a313f-7cc2-4891-9ba1-1bea8e099d42,3,villager_2  hatchet *,44201,0,0,0,0,0,0,,,,,,,
Mia,c9fe1bcc-4c84-47de-8c34-9bda9297e830,3,villager_2   *,44201,0,0,0,0,0,0,,,,,,,
Mia,2442bb82-affa-4ec5-9cb1-783db30eab53,3,villager_2   *,44210,0,0,0,0,0,0,,,,,,,
Mia,c45f8f20-fc4d-4412-8adf-46b01b796948,3,villager_2  pitchfork *,44210,0,0,0,0,0,0,,,,,,,
Mia,220814d2-f55e-4926-aeeb-5878932d19ee,3,villager_2  knife *,44210,0,0,0,0,0,0,,,,,,,
Mia,a7885721-bbb4-4cfa-ad02-12653ff94e7a,3,villager_2  hatchet *,44210,0,0,0,0,0,0,,,,,,,
Mia,5be6f7ed-ac01-46e1-a84b-205e7081ca00,3,villager_2   SW - Jacket x1,44200,0,0,0,0,0,0,,,,,,,
Mia,036e85e4-1e79-4973-9b48-beb4a6766d08,3,villager_2  hatchet *,44210,0,0,0,0,0,0,,,,,,,
Mia,a52d886e-6bdb-4454-94e3-9a365bd0703c,3,villager_2  hoe *,44210,0,0,0,0,0,0,,,,,,,
Mia,e5103e18-c395-45cd-8060-ff03213fad8a,3,villager_2  knife *,44210,0,0,0,0,0,0,,,,,,,
Mia,ff913180-acef-4e3f-bbd9-c954c8047e93,3,villager_2   *,44210,0,0,0,0,0,0,,,,,,,
Mia,316990db-e142-4256-93ac-5eea36e2a0b3,3,villager_2   *,44210,0,0,0,0,0,0,,,,,,,
Mia,6e930e1a-0175-4e4d-a515-fd71d878f399,3,chainsaw   Emerald x1,44210,0,0,0,0,0,0,,,,,,,
Mia,9b1376cd-d359-440f-90c6-5e5688877e88,3,chainsaw   Alexandrite x1,44210,0,0,0,0,0,0,,,,,,,
Mia,c699baa3-fb63-43ff-af0a-b63a9cd17a1d,3,chainsaw   Emerald x1,44210,0,0,0,0,0,0,,,,,,,
Mia,70d1069d-fc04-4f91-b7a3-37719f98f637,3,chainsaw   Alexandrite x1,44210,0,0,0,0,0,0,,,,,,,
Mia,bb2a1147-5eff-46a7-a1b9-76a3d09c06b6,3,mendez_chase   .,44110,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,7a5110d1-f7cb-40dc-83ca-7f9ca3cc7bf0,3,mendez_chase   .,44101,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,7d247c22-a763-421a-9523-3c5ec022e893,3,mendez_chase   .,44101,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,,3,[EXTRA] MENDEZ HOUSE // Guarding Typewriter,44110,14,13,99,0,173,0,,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,
Mia,,3,[EXTRA] MENDEZ HOUSE // Guarding Wardrobe,44110,11,9,109,0,168,0,,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,
Mia,,3,[EXTRA] MENDEZ HOUSE // Fly My Pretty,44110,3,9,97,0,-18,0,,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,
Mia,,3,[EXTRA] MENDEZ HOUSE // Guarding Bathroom,44110,12,9,98,0,-104,0,,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,
Mia,,3,[EXTRA],44110,8,13,107,0,83,0,58499a9d-af3d-4f6e-9df5-7b8e2602190e,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,,
Mia,,3,[EXTRA],44300,49,-4,187,0,-115,0,,,,,small aggroed,,
Mia,,3,[EXTRA],44200,6,-1,170,0,69,0,,,,,,,
Mia,,3,[EXTRA],44410,4,-6,229,0,170,0,,,,,,,
Mia,,3,[EXTRA],44410,15,-6,227,0,-145,0,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,,
Mia,,3,[EXTRA],44410,13,-6,216,0,0,0,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,small,,
Mia,5ae4ab54-5766-4053-969b-4987633d58d3,3,villager_2 pA(50%)  *,44100,0,0,0,0,0,0,,,,,,,
Mia,1a0b0a18-8128-4da0-bf8b-9b3773b774e6,3,villager_2 pA(100%)  *,44102,0,0,0,0,0,0,,,,,,,
Mia,f8495536-034b-490e-86d9-27808683a4b8,3,villager_2 pA(100%) pitchfork *,40200,0,0,0,0,0,0,,,,,,,
Mia,50d7796c-037e-4272-a134-722dd40289ea,3,villager_2 pA(100%) hoe *,40210,0,0,0,0,0,0,,,,,,,
Mia,6eadf549-f461-49e3-88a7-984eb64c34fe,3,villager_2 pA(100%) hatchet *,40210,0,0,0,0,0,0,,,,,,,
Mia,32513f2a-bd66-45b0-b972-2985ec410893,3,villager_2 pA(100%) knife *,40210,0,0,0,0,0,0,,,,,,,
Mia,9545912d-feb3-4e38-b123-fb389499253d,3,villager_2 pA(100%) crossbow *,40200,0,0,0,0,0,0,,,,,,,
Mia,6c1e727c-2d24-4747-9402-3be54294b1b0,3,villager_2 pA(100%)  *,40200,0,0,0,0,0,0,,,,,,,
Mia,54b13637-78c8-4cc6-b1de-7210a16f2c0b,3,villager_2 pA(100%) hatchet *,40200,0,0,0,0,0,0,,,,,,,
Mia,7eb8d794-dadf-46a7-a034-99c2ad375f43,3,villager_2  dynamite .,43310,0,0,0,0,0,0,,,,,,,
Mia,587da585-6f95-4e34-af78-07e765905e04,3,villager_2 pA(50%) pitchfork *,43300,0,0,0,0,0,0,,,,,,,
Mia,c8ad4b8a-87a0-40fd-bcd6-958b5a36d2cb,3,villager_2 pA(50%)  *,43300,0,0,0,0,0,0,,,,,,,
Mia,bfd82048-65b2-43f6-bcb1-1f2590f60ac1,3,villager_2  dynamite *,43300,0,0,0,0,0,0,,,,,,,
Mia,e253ffb9-9d30-47f5-99bd-74022cce05ea,3,villager_2 pA(50%) hoe *,43300,0,0,0,0,0,0,,,,,,,
Mia,,3,[EXTRA],44101,-11,8,93,0,57,0,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,,,
Mia,,3,[EXTRA],44101,-8,9,106,0,129,0,d9df2598-1ffe-442f-bc3e-745291a7f13b,,,,,,
Mia,afac38f0-0c3c-4e19-8058-fed0d7105fd3,3,el_gigante_ada   .,43302,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,9d040466-ad8b-4f12-9f53-32bb87b76acf,3,villager_2  hatchet *,43300,0,0,0,0,0,0,,,,,,,
Mia,8e5ed561-b407-4d53-93d7-bc7c3eb1a1d1,3,villager_2  pitchfork *,43300,0,0,0,0,0,0,,,,,,,
Mia,c89382a8-d45d-4cf5-8dc2-24decb17147a,3,villager_2  knife *,43300,0,0,0,0,0,0,,,,,,,
Mia,41231449-aacf-4633-ab34-1516fdea98ef,3,villager_2  hatchet *,43300,0,0,0,0,0,0,,,,,,,
Mia,d77bbe39-39ec-4384-b0b8-15a35c87ea32,3,villager_2  pitchfork *,43300,0,0,0,0,0,0,,,,,,,
Mia,97ad429a-dba3-4c1e-96d5-5a6f8b754705,3,villager_2  hatchet *,43300,0,0,0,0,0,0,,,,,,,
Mia,09d06173-00d9-44cb-aa80-65d21cdd656a,3,villager_2  knife *,43300,0,0,0,0,0,0,,,,,,,
Mia,11d8c955-2bcc-45f9-b650-9d649b3b6dd7,4,[EXTRA],51858,-28,22,-23,0,8,0,,,,,small,,mendez_chase
Mia,d6f9fc93-fdce-404c-888a-0931543943db,4,[EXTRA],51858,-27,18,-20,0,-123,0,,,,,small,,mendez_chase
Mia,d7b50fdb-c777-4f8e-9c18-e325da09877e,4,[EXTRA],51859,-36,6,-6,0,87,0,9dd89010-ecc1-46a8-813b-2c68f9bab0c7,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,small,,mendez_chase
Mia,c0ac5bd9-7d13-42c6-bddb-3d6a6779b4de,4,[EXTRA],51859,-31,6,-2,0,-87,0,9dd89010-ecc1-46a8-813b-2c68f9bab0c7,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,small,,mendez_chase
Mia,f2341d12-61a1-4bda-857c-9d1d5ac45ed8,4,[EXTRA],51859,-33,6,2,0,101,0,9dd89010-ecc1-46a8-813b-2c68f9bab0c7,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,small,,mendez_chase
Mia,c869956c-330d-4db5-a87c-edb096cec4c2,4,[EXTRA],51858,-41,6,-21,0,7,0,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,,,,mendez_chase
Mia,c18dcf57-2e50-4263-83e5-4800ccc1ecde,4,[EXTRA],51858,-46,6,-18,0,87,0,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,,,,mendez_chase
Mia,423f087e-9f65-4af2-afc4-aadebbfd546e,4,[EXTRA],51858,-41,10,-18,0,-83,0,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,,small,,mendez_chase
Mia,16f99555-73d6-4259-9d63-981abbee5e4d,4,[EXTRA],51858,-41,14,-18,0,-74,0,0870aade-e2bf-4b75-bff2-7556d8f09f84,,,,small,,mendez_chase
Mia,,4,[EXTRA],51850,-31,26,-46,0,-2,0,4ab1f833-9da4-416a-ad2c-1a068123b87c,,,,,,
Mia,,4,[EXTRA],51850,-31,26,-57,0,1,0,4ab1f833-9da4-416a-ad2c-1a068123b87c,,,,,,
Mia,,4,[EXTRA],51502,2,27,-32,0,-134,0,ad489639-1eaf-4d49-b82a-9791de414ad0,ce59d5e1-2378-4afb-be7c-98aa46a99f57,,,,,
Mia,,4,[EXTRA],51502,-8,27,-38,0,26,0,ad489639-1eaf-4d49-b82a-9791de414ad0,ce59d5e1-2378-4afb-be7c-98aa46a99f57,,,,,
Mia,,4,[EXTRA],51502,-3,27,-34,0,103,0,ad489639-1eaf-4d49-b82a-9791de414ad0,ce59d5e1-2378-4afb-be7c-98aa46a99f57,,,,,
Mia,,4,[EXTRA],51854,21,17,-8,0,100,0,,,,,,,
Mia,,4,[EXTRA],51855,8,17,-8,0,93,0,f113410d-1355-4deb-8e6e-875e728e08d4,,,,,,
Mia,,4,[EXTRA],51855,2,17,-8,0,-88,0,8bdeedac-debc-4f40-a554-405544bd5710,b6398a59-a627-4662-a859-0f7013e8833b,,,,,
Mia,,4,[EXTRA],51854,24,19,-15,0,92,0,b414f084-15be-45b4-9666-9cb29c8106b6,,,,aggroed,,
Mia,,4,[EXTRA],51857,11,13,8,0,-84,0,,,,,,,
Mia,,4,[EXTRA],51857,25,13,14,0,-175,0,4ed9cc6e-4e38-4163-a8b5-0389b11655c2,,,,,,
Mia,,4,[EXTRA],51100,25,21,59,0,-139,0,,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,
Mia,,4,[EXTRA],51100,19,21,48,0,175,0,,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,
Mia,,4,[EXTRA],51100,27,21,40,0,97,0,,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,
Mia,,4,[EXTRA],51101,31,21,30,0,94,0,,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,
Mia,,4,[EXTRA],51200,47,21,40,0,-88,0,,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,
Mia,,4,[EXTRA],51200,86,27,18,0,-85,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51200,61,25,19,0,4,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51200,46,25,26,0,2,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,45,21,40,0,92,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51200,54,21,36,0,-178,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,56,21,50,0,5,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51200,51,25,36,0,5,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,78,21,48,0,-88,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,84,21,22,0,81,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51200,83,21,28,0,-89,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,86,21,32,0,1,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,85,21,51,0,167,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,,,
Mia,,4,[EXTRA],51200,47,21,55,0,-137,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51301,73,24,40,0,-89,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,61,21,26,0,3,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,small aggroed,,
Mia,,4,[EXTRA],51200,68,21,31,0,165,0,a7dc5ebc-953e-42bc-9cc3-7db267316230,,,,aggroed,,
Mia,,4,[EXTRA],51202,85,27,10,0,2,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51202,76,27,6,0,1,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51202,81,27,9,0,-178,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,small,,
Mia,,4,[EXTRA],51600,76,27,-11,0,3,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51600,81,23,-27,0,-86,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51600,82,27,-90,0,-5,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51600,83,27,-78,0,-156,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51870,84,23,-93,0,17,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,,4,[EXTRA],51870,86,23,-87,0,115,0,9accaa46-2d7c-4b2a-a110-559657390c75,,,,,,
Mia,af33fe47-7e7e-4fc6-8092-0c2fa6fe83fc,4,zealot   *,51858,0,0,0,0,0,0,,,,,,,
Mia,1e9ba825-2ee2-49ce-84b9-fa960d3c3c6a,4,zealot pA(70%) hatchet | wooden_shield *,51858,0,0,0,0,0,0,,,,,,,
Mia,c9c9785d-ce65-4fac-aa55-1a9c4ce62987,4,zealot pB(60%) morning_star | wooden_shield *,51858,0,0,0,0,0,0,,,,,,,
Mia,1071e5e5-350d-4206-b09f-b86d1b901798,4,zealot pB(40%) scythe *,51858,0,0,0,0,0,0,,,,,,,
Mia,b6bcc5a9-15b3-42ea-a4be-e51649b1adf9,4,zealot  morning_star *,51503,0,0,0,0,0,0,,,,,,,
Mia,edebd278-0f86-403f-80c2-603eb0f9d366,4,zealot  torch *,51503,0,0,0,0,0,0,,,,,,,
Mia,3840bbc2-399d-46ee-bffb-1aaccf17f296,4,armadura   *,51502,0,0,0,0,0,0,,,,,,,
Mia,23c8fdb3-6728-4c02-b5bd-3744c2384c19,4,armadura   *,51502,0,0,0,0,0,0,,,,,,,
Mia,eaa2596e-4810-4bb7-bd8e-e373746fc02c,4,armadura   *,51502,0,0,0,0,0,0,,,,,,,
Mia,1d7a047c-d4ba-4a36-8ae5-a509be533c50,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,729c6640-0d83-417a-830a-8fdcd6b2242f,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,6d4794b7-9953-4142-af85-7bb5a2c2ecbf,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,bf295d0a-0f25-4f20-822b-1d6aace5046f,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,1c0a0e85-2fab-49bc-ba66-99f8a4b644cc,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,66833352-773f-4ba2-aec4-ebc6b17acdfd,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,39c2df0f-6e47-4686-aacd-0c733cfe561a,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,1e71c858-8f12-42d1-9e16-61dd631dcf95,4,armadura   *,51856,0,0,0,0,0,0,,,,,,,
Mia,a3dca3fa-e58c-464f-aff9-216dba45ffc8,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,4658ba02-8fa0-4dd6-b6a0-36d1bc9363fb,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,c0274662-72b7-4f23-9c3f-ee1d8a5a174a,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,8168407b-a4f3-48fb-a553-39527eaab8ce,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,4a43992c-71b0-4a2e-ba91-9a588716f255,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,025c604b-e2ac-4c15-afc8-166d95a56618,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,052db33d-943f-4749-94c2-5a4947875ec9,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,46e5709d-8522-4502-9552-50d34c51d358,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,b99aba1c-b3f1-4a34-8c93-62e220414ee5,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,1d78466a-5422-4060-951d-77bba8dbd947,4,armadura   *,51857,0,0,0,0,0,0,,,,,,,mendez_chase
Mia,34ede7c5-f7bb-4cec-acd6-9c563b6197b3,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,520a78bd-23dd-4f53-81cb-b1ff7ce11af9,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,ab2fb0c0-d7f3-499c-bbd7-c8ae077f1bbc,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,16a47761-f8a0-4b63-8fa5-5832a1c6828d,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,5d27dc30-d263-45e7-8151-9ebe69b3c46c,4,zealot  crossbow *,51857,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,ac86625f-d7ea-44ab-a05f-4f384397eef6,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,7a813144-e784-4523-960d-cf05697ef63b,4,zealot  crossbow *,51857,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,53212245-0156-4d87-a726-6d2a250f0737,4,zealot  crossbow *,51856,0,0,0,0,0,0,,,,,preserve noduplicate,,
Mia,784d9ef9-5bc8-4d9e-bc7d-349897d50e8d,4,zealot pB(0%) morning_star *,51200,0,0,0,0,0,0,,,,,,,armadura colmillos cow garrador gold-armadura mendez_2 mendez_chase novistador pesanta pig super-colmillos u3 verdugo
Mia,cd5c20be-9f49-4307-a6be-25efd3c801fb,4,zealot pA(0%)  *,51200,0,0,0,0,0,0,,,,,,,armadura colmillos cow garrador gold-armadura mendez_2 mendez_chase novistador pesanta pig super-colmillos u3 verdugo
Mia,b29f2544-6b5b-4de5-a1c6-9fb2342b56f7,4,zealot pB(0%)  *,51200,0,0,0,0,0,0,,,,,,,armadura colmillos cow garrador gold-armadura mendez_2 mendez_chase novistador pesanta pig super-colmillos u3 verdugo
Mia,dfd05baf-589b-4ca7-8bee-8c3b79de9fa0,4,zealot pB(0%) torch *,51200,0,0,0,0,0,0,,,,,,,armadura colmillos cow garrador gold-armadura mendez_2 mendez_chase novistador pesanta pig super-colmillos u3 verdugo
Mia,39cd9d7a-38e6-43ef-8d6b-f9785cc8e116,4,zealot pB(0%) torch *,51200,0,0,0,0,0,0,,,,,,,armadura colmillos cow garrador gold-armadura mendez_2 mendez_chase novistador pesanta pig super-colmillos u3 verdugo
