IsExtra,Tags,Comment,Id,Enabled,StackNum,EasyNum,HardNum,Difficulty,Chapter,Guid,SaveGuid,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,GameObjectName,SceneFile,Mesh,Material,Dlc
FALSE,,,NumaItem004,TRUE,1,-1,-1,Normal,9,90aaf4b8-5fa9-4026-9b42-50c6818ec2f1,e6e79e67-b59b-070e-334b-0886440bc2ab,-82.42,-2.7839,-346.5927,0.07240319,0.9330091,-0.07725531,0.3439234,sm2746_MaterialA01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea/normal.scn.20,Props/sm2036_ChemicalS01A/sm2036_ChemicalS01A.mesh,Props/sm2036_ChemicalS01A/sm2036_ChemicalS01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Madhouse,9,4dcaaa32-66c4-4963-a38e-269a45af9e69,62dd7730-c55d-459d-9287-700db6aa7296,-201.2454,-1.11937,40.57643,-0.06142665,0.2545992,-0.02520505,0.9647646,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Madhouse,9,2e08f272-ccaf-44c3-a09a-84d1ca7b0bbc,33fb89fe-61fc-0350-1d28-ea0132b5756c,-202.2743,-0.7529753,40.78022,-0.3123369,-0.6464326,-0.3229508,0.6166631,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Normal,9,e7da50cd-db0d-478d-99da-e4fcbabeacdf,a9e9f58d-44ad-4295-a5e9-9caf4abbed56,-25.86003,1.271975,-337.2427,1.85E-08,0.9107755,-4.07E-08,-0.4129018,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Normal,9,815d8a24-79dc-4f15-956f-0ff8a0e19415,d1c27884-dca7-45e0-ac31-d20d0c2d6495,-20.29194,5.213758,-337.8017,-0.6603767,0.2354319,0.1708741,0.692298,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Normal,9,4c27650d-5ac9-42c5-9aed-7ab25e5a7c04,51d41e81-f79a-0556-275f-1462a69402d4,-18.34367,-2.152539,240.527,0,0,0,1,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/joehousearea/normal.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,,9,7215d257-4141-4c16-b4d1-7a0076ec9f90,3d7db62a-9ac5-4ce4-80d3-9e22016f9948,0,0,0,0,0,0,1,sm2769_centipede01A_Get,natives/stm/ch9/scenes/chapter/c09_itemresources.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Madhouse,9,ca450009-4c6a-417a-90db-2f8b619ee80d,36da4447-776d-46b5-abc1-877506b92427,-45.40688,3.091534,-335.4236,-4.47E-08,-1.78E-15,-7.94E-23,1,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/hard.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Madhouse,9,abdde492-0f0b-4bb3-83b9-0d8fb2473a72,1dc5b850-f9e4-4ee8-8d38-3400eb830381,-39.9337,5.181012,-329.5881,-4.47E-08,-1.78E-15,-7.94E-23,1,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/hard.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,,9,3981c523-5248-4523-a9b3-84baa7707f4e,9aaa48e5-1a1e-43cc-8619-715b9ab8e919,-15.3837,-1.218983,92.75423,0.5690811,-0.539123,0.4507328,0.4270048,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/oldhouse/oldhouse.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,,9,5889b738-28e4-4c43-9c35-8acbacdd0429,457accb4-85b7-0bd0-2187-e41b54137af9,-15.43469,-1.890602,92.91367,0.03144358,0.042393,0.7360064,0.6749138,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/oldhouse/oldhouse.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem006,TRUE,1,-1,-1,Normal,9,ae5ca16e-eb0d-45d4-bf50-b0c10fb647b1,75f70a69-8739-46b2-bf50-fc0b26c4019f,-218.6859,-1.202783,-0.449338,-0.3314257,-0.3005506,-0.6290162,0.6357397,sm2769_centipede01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2769_centipede01A/sm2769_centipede01A.mesh,Props/sm2769_centipede01A/sm2769_centipede01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Madhouse,9,ccaa791c-5a02-412e-97f9-45fbd89a56a3,068b6f6a-2034-4e3e-aa82-df36cad6f498,-32.63419,-1.608594,-383.0773,-0.08153261,0.6605256,0.07249857,0.742834,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea_ground/hard.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Madhouse,9,f11eb6ee-683c-4b80-9c24-de3362d02cb9,9af9332e-3cbc-0831-3e31-d21d254cf9d4,-32.2954,-1.561106,-383.3051,0,-0.4158953,0,0.9094125,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea_ground/hard.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,,9,29c9d239-f55c-4400-8dba-3a184058b6d7,422e57f9-a1dc-07b1-2faf-363607c463ba,16.78717,-1.158362,28.03073,-0.001758719,0.3194978,0.1160987,0.9404463,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/gardenarea/gardenarea.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,,9,72d4754c-1291-4270-a658-23e56c3b0e5e,1933f08c-4611-01c1-044d-2fcb2ba7db33,-28.38556,-4.738354,222.9683,0,0,0,1,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/joehousearea/joehousearea.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,,9,59657e8e-a2a3-47df-a25c-ae4e421e1a3b,76fb5439-5c91-44d5-b9e5-818d486b24b3,0,0,0,2.98E-08,0,0,1,sm2770_cockroach01A_Get,natives/stm/ch9/scenes/chapter/c09_itemresources.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,4170966c-eb63-4a39-909a-268f342bb549,2a9713ac-bfe3-0988-328f-2aa173b76024,-241.0465,-1.553374,-34.54749,-0.3767609,-0.006238707,0.9261602,0.01547731,xxxsm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,2df11947-fe97-4b4e-a785-af1aad30af54,d3b25295-5bf2-4420-9f66-20f26aa8e97b,-234.1578,-4.720729,-116.7655,0.02355884,-0.4908839,0.002088852,0.8709039,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,a8e5d839-5c86-46fc-84fd-03176a603afc,c3025df9-0806-054d-26e8-0f392dfcef91,-234.132,-4.675323,-116.84,-0.1376735,-0.482827,-0.0885971,0.8602759,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,aeae4727-9e4a-4cbd-a682-d2aa245ed1f8,bd8568c2-6fc8-4b9a-b60a-9d8b3ccf01e8,-221.0526,-4.611426,-4.454879,0.05283779,-0.8623353,-0.05699524,0.5003374,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,fe9e34da-cbb5-49d0-be5e-e78cefb0d7ad,bea9411c-6d0c-45fa-ba9e-a474b9201874,-219.4129,-4.174097,-3.093155,-0.07993894,0.8641582,0.01006756,-0.4967284,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,822a9de4-ffcb-457d-8da2-f356ceb87dce,96005244-2413-442c-8a6d-38008c611489,-219.7788,-4.199226,-4.0692,-0.01616583,0.7481716,0.07893198,0.6585952,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,95a47bd9-a7ba-4f65-a251-02cb6b9559ad,fe43fe19-f33a-0cd4-0044-0ee52c098cc0,-68.25947,-3.133399,-344.3729,0.2351727,0.8186443,0.345604,0.3937932,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem007,TRUE,1,-1,-1,Normal,9,157d44b1-c2b0-4411-bf01-8714c28981d2,b58bd4df-0755-4dd0-ab26-700a39c9d670,-33.67393,-4.626768,-381.6244,-0.1711093,0.7981163,0.3000047,0.4936894,sm2770_cockroach01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea_ground/normal.scn.20,Props/sm2770_cockroach01A/sm2770_cockroach01A.mesh,Props/sm2770_cockroach01A/sm2770_cockroach01A.mdf2,EndOfZoe
FALSE,,,NumaItem008,TRUE,1,-1,-1,,9,cbda8e4a-c95e-4d7c-8b13-e7c5ae0c4a72,09613108-81d2-00d9-27cb-ca9421884532,0,0,0,0,0,0,1,sm2771_Maggots01A_Get,natives/stm/ch9/scenes/chapter/c09_itemresources.scn.20,Props/sm2771_Maggots01A/sm2771_Maggots01A.mesh,Props/sm2771_Maggots01A/sm2771_Maggots01A.mdf2,EndOfZoe
FALSE,,,NumaItem008,TRUE,1,-1,-1,Madhouse,9,f46bbb2a-3e2c-46af-bfd3-1549e77515d6,36d00468-76a0-0b0a-130b-381868f11a96,-39.6053,1.513265,-332.7985,0.2016312,-0.3915854,-0.4100816,0.7986481,sm2771_Maggots01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/hard.scn.20,Props/sm2771_Maggots01A/sm2771_Maggots01A.mesh,Props/sm2771_Maggots01A/sm2771_Maggots01A.mdf2,EndOfZoe
FALSE,,,NumaItem008,TRUE,1,-1,-1,Normal,9,3bca953f-c2b1-4b0f-a5f9-57ed8a095600,1ca91dbb-645c-457c-8853-6d1452ce0bc4,-91.5752,-3.245671,-329.6165,0,0,0.03976576,0.999209,sm2771_Maggots01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea/normal.scn.20,Props/sm2771_Maggots01A/sm2771_Maggots01A.mesh,Props/sm2771_Maggots01A/sm2771_Maggots01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,7a838307-526f-49cd-9165-ac46b6e0a06e,dd574bfe-4f74-03e2-3172-5cb6a2b28021,-237.7923,-3.392796,-124.1432,0,0,0,1,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,85299e1b-3a74-4183-93c5-c989f5e427f6,1383ea31-edbb-4bd0-abc0-27ee8b24acf7,-209.4332,-2.265125,28.12156,-0.04529537,0.3136995,-0.01832005,0.9482644,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,152f2784-8bf2-486a-8acc-4b12ec553d50,15590c31-2dd4-411a-a920-4f911139cbe8,-207.6929,-2.213041,30.03549,-0.03490799,0.3207031,-0.06060451,0.9445943,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,35eaac62-0d67-493f-a21f-312fb0415a3c,96d8c5db-0d4d-43bf-8d46-6f1377c5eb42,-209.4746,-2.229387,28.71354,-0.004968194,-0.7139654,-0.02977439,0.6995299,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,a98be2ce-2c7b-4100-b8fc-b7737d82c2c9,35fe59f8-0503-43e5-9a19-516b415d0199,-206.9104,-2.253894,29.9566,-0.02702285,-0.000267878,-0.009908911,0.9995857,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,5a0011dd-f0ce-42f3-a330-52451166adb3,fdd4d924-edd5-08dc-0327-a2b505348dfc,-208.8979,-2.254282,28.6714,0.06051947,0.9347901,-0.02261255,0.3492758,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,89a44f6a-e9d8-47e1-ac8b-98f2697cdf90,2e708793-f4c3-0dce-0c9c-68027d2effdf,-51.6556,-4.2997,-358.0422,0.08235428,0.9778323,-0.1072509,-0.1598723,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea_ground/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,c2880c74-12f1-4ab6-abff-053271a32033,06f4fa17-9e33-47ba-9b73-3ad65fffadca,-13.84063,0.6020013,-331.3364,0,0.9956967,0,-0.09267265,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,23cf9a06-9c14-4ef6-be7e-4b6230aa60e7,a3fec70f-0d3d-43c0-83d9-7070ee142779,-32.41869,4.028428,-336.9131,0,0.9820341,0,0.1887033,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,8afee19e-8421-452a-986c-7570aac75e47,75c9261e-4553-4633-8aec-4e33d3bd66a4,-40.35979,7.850032,-334.9691,1.32E-11,0.9935415,1.16E-10,-0.1134697,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,,9,62c78e6f-7bac-4072-8636-bd196dada11c,c5134696-66b7-0a5d-2621-4de979ff8153,0,0,0,0,0,0,1,sm2775_MaterialF01A_Get,natives/stm/ch9/scenes/chapter/c09_itemresources.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,6c4f5410-bbd6-430f-95d0-20a892f056ae,cb9b9ce9-a6cd-0920-35c7-d05886a276e1,-242.1179,-4.239249,-69.93163,0,0,0,1,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,85dda1c7-3cca-49b9-af2e-300529d1cd9f,2209693e-21d1-0396-0f39-c0f53d83edd0,-230.2146,-4.574802,-103.132,0.1833649,-0.1873796,0.1366256,0.9553008,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,6401501e-ab61-4449-8a72-9b2e1e734429,8a347fbf-7519-409f-8fdf-d792a44954dc,-32.65817,-0.6500008,-334.1958,0,0,0,1,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,21c978cb-510a-4184-936f-2572bf69da3a,7f07ace9-3ab9-41d1-88f4-5b94f57cccc8,-237.0417,-2.501318,14.64626,0,0.5040196,0,0.8636922,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Normal,9,0397954a-81d0-4990-b280-ca4259ea4799,8ad6f4de-10dc-4874-813f-74c412e63f1a,-233.4144,-2.420003,-4.526289,0,0.5040196,0,0.8636922,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/climbinghut/normal.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem009,TRUE,1,-1,-1,Madhouse,9,89314c51-5649-4f89-945c-1f66b107fe9b,2ee584a8-4b52-05a6-344b-ef96a555ded4,-99.8745,-3.291574,-339.1095,0,0,0,1,sm2775_MaterialF01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea/hard.scn.20,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mesh,Props/sm2775_MaterialF01A/sm2775_MaterialF01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,a88b5a4f-f6c8-4ff6-b1e4-72400129d481,15d12db1-3226-0e8e-22e3-4f5ee8872f8c,-242.6053,-4.123506,-116.6768,0,0,-0.6757252,0.7371536,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/moldswamp/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,3646bfa2-2dca-46ff-a3e2-1217823946de,86684133-00d5-484b-b55e-5b4d7cd8c9ac,-202.2214,-1.281474,38.99495,0.3919432,-0.410642,0.01267812,0.8231604,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,32c7123e-1477-4c4b-b4db-5fe63511d466,507a7cf6-c934-49bf-a683-d2adeffcbc38,-202.1402,-1.414403,38.52155,-0.6696802,0.7311753,-0.1299769,0.004136919,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,fffbb6ce-491d-46ac-a95d-768d2855398c,1e4e0cbb-7383-4654-9879-98cc915ccbd9,-201.5526,-1.305333,39.25649,0.5578859,0.4052947,-0.544448,-0.4775742,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,39fe82b8-8886-40dd-b24b-3fa46ad14d2e,6a4e15c9-5ef0-43be-9385-f473cdd15397,-201.0919,-1.545919,38.02577,0.3382217,-0.4638009,0.6407628,0.5098213,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,9f6c0a34-6b31-4d45-aeaf-9bb9bdfeba34,22367dca-afdf-0c3d-3da8-a6a754504139,-201.8026,-1.211986,39.6525,0.2742163,0.006670054,0.5795664,0.7673746,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/church/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Madhouse,9,e919fe02-4b1f-4de0-ad2c-b040581a0213,544389fc-8ff1-0c98-3e2b-8d5eb1b4f91e,-30.07762,-4.199294,-380.0126,0,0,-0.3890027,0.9212366,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/camparea_ground/hard.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Normal,9,99e43d36-9a8e-4133-aae2-cdeb041fb723,092a5fea-cf95-405a-b753-fd2ed32ff43f,-30.87056,-0.5630938,-334.4709,0.7462045,0.6053749,0.05646869,0.2711298,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Normal,9,33677b53-b44d-4095-a838-07d3e73b0592,73c5b282-ec74-4934-9cd9-44ee1a2b4aa9,-29.98244,4.112221,-335.3604,-0.2062475,-0.4449208,-0.02929902,0.8710046,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
FALSE,,,NumaItem010,TRUE,1,-1,-1,Normal,9,46487ffa-3e80-4cc8-84ba-62ff30f4afff,1b67cbaa-a78f-4501-9ce0-6b7a0680ced2,-21.0409,7.333384,-334.9645,0.025529,0.9348177,-0.1577269,-0.3171535,sm2776_MaterialG01A_Get,natives/stm/ch9/leveldesign/itemset/chapter9/steamboat/normal.scn.20,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mesh,Props/sm2776_MaterialG01A/sm2776_MaterialG01A.mdf2,EndOfZoe
